rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,match_id,match_name,set_num,tournament,year,winner,loser,stroke_type_english,clip_name
28,3.0,00:47:28,85443.0,21,7,A,2,殺球,1.0,,1.0,4.0,796.0,319.0,2.0,8.0,516.0,528.0,,,,,8.0,676.0,342.0,8.0,709.0,607.0,0,37,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,2,TOYOTA THAILAND OPEN 2021,2021,Viktor AXELSEN,Hans-Kristian Solberg VITTINGHUS,Smash,37_set2_rally28_ball3_Smash.mp4
4,4.0,00:07:53,14212.0,3,1,B,3,長球,,,1.0,9.0,765.0,622.0,2.0,13.0,490.0,298.0,出界,對手出界,A,,8.0,701.0,612.0,8.0,623.0,358.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally4_ball4_Clear.mp4
5,4.0,00:08:09,14671.0,3,2,B,3,殺球,1.0,,1.0,8.0,563.0,612.0,2.0,6.0,782.0,347.0,對手落地致勝,落地致勝,B,,9.0,545.0,633.0,8.0,616.0,363.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Smash,40_set1_rally5_ball4_Smash.mp4
7,9.0,00:08:49,15874.0,4,3,A,2,長球,,1.0,1.0,6.0,803.0,340.0,1.0,5.0,794.0,574.0,,,,,8.0,698.0,345.0,5.0,791.0,511.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally7_ball9_Clear.mp4
7,10.0,00:08:50,15904.0,4,3,B,3,殺球,,,1.0,5.0,794.0,574.0,2.0,6.0,806.0,329.0,對手落地致勝,落地致勝,B,,8.0,727.0,586.0,8.0,664.0,361.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Smash,40_set1_rally7_ball10_Smash.mp4
9,2.0,00:09:23,16906.0,4,5,A,2,長球,,,1.0,14.0,,,1.0,8.0,749.0,552.0,,,,,9.0,545.0,315.0,8.0,631.0,555.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally9_ball2_Clear.mp4
10,2.0,00:10:09,18281.0,4,6,A,2,長球,,,1.0,9.0,654.0,310.0,1.0,5.0,837.0,584.0,,,,,9.0,684.0,311.0,8.0,662.0,545.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally10_ball2_Clear.mp4
10,6.0,00:10:13,18400.0,4,6,A,2,長球,,,1.0,3.0,510.0,316.0,1.0,3.0,820.0,620.0,,,,,9.0,541.0,316.0,8.0,629.0,540.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally10_ball6_Clear.mp4
10,7.0,00:10:14,18440.0,4,6,B,2,長球,,,1.0,3.0,820.0,620.0,1.0,8.0,541.0,333.0,,,,,9.0,772.0,633.0,8.0,643.0,352.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally10_ball7_Clear.mp4
10,8.0,00:10:15,18472.0,4,6,A,2,長球,,,1.0,8.0,541.0,333.0,1.0,4.0,434.0,626.0,,,,,8.0,573.0,332.0,8.0,669.0,587.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally10_ball8_Clear.mp4
11,5.0,00:10:38,19150.0,4,7,B,2,殺球,1.0,,1.0,8.0,494.0,607.0,2.0,5.0,478.0,353.0,,,,,8.0,563.0,595.0,8.0,611.0,361.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Smash,40_set1_rally11_ball5_Smash.mp4
11,12.0,00:10:43,19316.0,4,7,A,2,長球,,,1.0,9.0,546.0,322.0,1.0,3.0,834.0,625.0,,,,,9.0,558.0,313.0,8.0,692.0,545.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally11_ball12_Clear.mp4
11,15.0,00:10:47,19414.0,4,7,B,2,殺球,,,1.0,8.0,729.0,612.0,2.0,8.0,694.0,358.0,,,,,8.0,701.0,596.0,8.0,656.0,360.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Smash,40_set1_rally11_ball15_Smash.mp4
12,5.0,00:11:09,20076.0,5,7,B,2,長球,,1.0,2.0,6.0,386.0,609.0,1.0,5.0,446.0,362.0,,,,,6.0,463.0,604.0,8.0,593.0,358.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally12_ball5_Clear.mp4
12,10.0,00:11:14,20221.0,5,7,A,2,長球,1.0,,1.0,9.0,709.0,323.0,1.0,6.0,409.0,586.0,,,,,8.0,674.0,337.0,8.0,664.0,527.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally12_ball10_Clear.mp4
12,11.0,00:11:15,20259.0,5,7,B,2,長球,1.0,,1.0,6.0,409.0,586.0,1.0,3.0,462.0,318.0,,,,,8.0,536.0,578.0,8.0,615.0,337.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally12_ball11_Clear.mp4
12,12.0,00:11:16,20304.0,5,7,A,3,長球,,,1.0,3.0,462.0,318.0,2.0,4.0,435.0,637.0,對手落地致勝,落地致勝,A,,3.0,480.0,318.0,8.0,554.0,586.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally12_ball12_Clear.mp4
13,3.0,00:11:38,20943.0,5,8,A,2,長球,,,1.0,3.0,476.0,316.0,1.0,6.0,402.0,605.0,,,,,9.0,536.0,317.0,8.0,623.0,553.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally13_ball3_Clear.mp4
13,4.0,00:11:39,20971.0,5,8,B,3,殺球,1.0,,1.0,6.0,402.0,605.0,2.0,6.0,780.0,366.0,對手落地致勝,落地致勝,B,,8.0,525.0,584.0,8.0,591.0,330.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Smash,40_set1_rally13_ball4_Smash.mp4
15,4.0,00:12:29,22497.0,7,8,B,2,長球,,,1.0,8.0,708.0,606.0,1.0,4.0,760.0,324.0,,,,,8.0,678.0,610.0,8.0,644.0,365.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally15_ball4_Clear.mp4
15,5.0,00:12:31,22532.0,7,8,A,2,長球,1.0,,1.0,4.0,760.0,324.0,1.0,3.0,863.0,625.0,,,,,8.0,707.0,333.0,8.0,693.0,578.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally15_ball5_Clear.mp4
15,6.0,00:12:32,22568.0,7,8,B,3,長球,,,1.0,3.0,863.0,625.0,2.0,13.0,783.0,294.0,出界,對手出界,A,,9.0,800.0,620.0,8.0,675.0,344.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally15_ball6_Clear.mp4
17,7.0,00:13:08,23663.0,8,9,A,2,長球,,,1.0,9.0,594.0,322.0,1.0,5.0,852.0,605.0,,,,,9.0,578.0,314.0,8.0,645.0,540.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally17_ball7_Clear.mp4
19,2.0,00:13:43,24712.0,9,10,B,2,長球,,,1.0,14.0,,,1.0,5.0,498.0,341.0,,,,,9.0,487.0,637.0,8.0,600.0,370.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally19_ball2_Clear.mp4
19,3.0,00:13:44,24738.0,9,10,A,2,長球,,,1.0,5.0,498.0,341.0,1.0,9.0,718.0,628.0,,,,,8.0,545.0,347.0,8.0,562.0,599.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally19_ball3_Clear.mp4
21,2.0,00:14:19,25799.0,11,10,B,2,長球,,,1.0,14.0,,,1.0,8.0,753.0,351.0,,,,,9.0,766.0,630.0,8.0,636.0,368.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally21_ball2_Clear.mp4
22,4.0,00:15:29,27884.0,12,10,B,3,殺球,1.0,,1.0,8.0,546.0,557.0,2.0,2.0,465.0,453.0,掛網,對手掛網,A,,8.0,597.0,560.0,8.0,599.0,361.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Smash,40_set1_rally22_ball4_Smash.mp4
23,4.0,00:15:58,28756.0,12,11,B,2,長球,,,1.0,9.0,584.0,633.0,1.0,3.0,508.0,313.0,,,,,9.0,586.0,633.0,8.0,593.0,355.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally23_ball4_Clear.mp4
26,2.0,00:16:55,30466.0,13,13,A,2,長球,,,1.0,14.0,,,1.0,5.0,819.0,594.0,,,,,9.0,573.0,320.0,8.0,629.0,551.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally26_ball2_Clear.mp4
27,5.0,00:17:23,31315.0,14,13,B,2,長球,1.0,,1.0,6.0,470.0,601.0,1.0,4.0,778.0,323.0,,,,,8.0,564.0,605.0,8.0,601.0,362.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally27_ball5_Clear.mp4
27,6.0,00:17:24,31347.0,14,13,A,2,長球,1.0,,1.0,4.0,778.0,323.0,1.0,5.0,859.0,612.0,,,,,8.0,705.0,337.0,8.0,623.0,595.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally27_ball6_Clear.mp4
30,7.0,00:18:25,33177.0,17,13,A,2,長球,,1.0,1.0,6.0,777.0,343.0,1.0,5.0,803.0,593.0,,,,,8.0,685.0,354.0,8.0,719.0,543.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally30_ball7_Clear.mp4
31,2.0,00:18:45,33773.0,17,14,B,2,長球,,,1.0,14.0,,,1.0,3.0,487.0,319.0,,,,,4.0,458.0,648.0,8.0,612.0,373.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally31_ball2_Clear.mp4
32,2.0,00:19:12,34561.0,18,14,A,2,長球,,,1.0,9.0,539.0,315.0,1.0,8.0,533.0,598.0,,,,,9.0,571.0,322.0,8.0,625.0,548.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally32_ball2_Clear.mp4
32,5.0,00:19:14,34645.0,18,14,B,2,長球,,,1.0,3.0,878.0,618.0,1.0,3.0,519.0,322.0,,,,,3.0,838.0,620.0,8.0,663.0,370.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally32_ball5_Clear.mp4
32,6.0,00:19:16,34681.0,18,14,A,2,長球,,,1.0,3.0,519.0,322.0,1.0,3.0,843.0,616.0,,,,,8.0,553.0,329.0,8.0,683.0,578.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally32_ball6_Clear.mp4
32,7.0,00:19:17,34717.0,18,14,B,2,長球,,,1.0,3.0,843.0,616.0,1.0,4.0,768.0,319.0,,,,,8.0,792.0,607.0,8.0,639.0,345.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally32_ball7_Clear.mp4
32,15.0,00:19:26,35003.0,18,14,B,2,長球,1.0,,1.0,9.0,537.0,625.0,1.0,9.0,733.0,317.0,,,,,9.0,523.0,629.0,8.0,596.0,371.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally32_ball15_Clear.mp4
32,16.0,00:19:27,35036.0,18,14,A,2,長球,1.0,,1.0,9.0,733.0,317.0,1.0,6.0,470.0,586.0,,,,,8.0,688.0,339.0,8.0,608.0,594.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally32_ball16_Clear.mp4
32,17.0,00:19:28,35068.0,18,14,B,2,長球,1.0,,1.0,6.0,470.0,586.0,1.0,3.0,507.0,322.0,,,,,8.0,599.0,582.0,8.0,655.0,330.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally32_ball17_Clear.mp4
32,20.0,00:19:32,35180.0,18,14,A,2,長球,,,1.0,3.0,487.0,316.0,1.0,6.0,401.0,604.0,,,,,9.0,537.0,312.0,8.0,612.0,545.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally32_ball20_Clear.mp4
32,21.0,00:19:33,35210.0,18,14,B,3,長球,1.0,,1.0,6.0,401.0,604.0,2.0,13.0,502.0,297.0,出界,對手出界,A,,8.0,538.0,597.0,8.0,581.0,339.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally32_ball21_Clear.mp4
34,2.0,00:20:08,36248.0,19,15,B,2,長球,,,2.0,14.0,,,2.0,5.0,444.0,328.0,,,,,13.0,501.0,664.0,8.0,620.0,371.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally34_ball2_Clear.mp4
35,2.0,00:20:24,36740.0,19,16,A,2,長球,1.0,,1.0,14.0,,,1.0,5.0,899.0,612.0,,,,,4.0,762.0,318.0,8.0,682.0,553.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally35_ball2_Clear.mp4
35,5.0,00:20:27,36825.0,19,16,B,2,長球,1.0,,1.0,6.0,470.0,601.0,1.0,9.0,547.0,317.0,,,,,8.0,592.0,594.0,8.0,625.0,369.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally35_ball5_Clear.mp4
35,8.0,00:20:30,36922.0,19,16,A,2,長球,1.0,,1.0,9.0,732.0,321.0,1.0,5.0,877.0,611.0,,,,,8.0,659.0,334.0,8.0,655.0,541.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally35_ball8_Clear.mp4
35,9.0,00:20:32,36967.0,19,16,B,2,長球,,,1.0,5.0,877.0,611.0,1.0,4.0,777.0,324.0,,,,,3.0,834.0,616.0,8.0,649.0,350.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally35_ball9_Clear.mp4
35,10.0,00:20:33,37000.0,19,16,A,2,長球,1.0,,1.0,4.0,777.0,324.0,1.0,5.0,862.0,613.0,,,,,8.0,721.0,336.0,8.0,752.0,576.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally35_ball10_Clear.mp4
35,13.0,00:20:36,37099.0,19,16,B,2,長球,,,1.0,3.0,845.0,634.0,1.0,4.0,811.0,324.0,,,,,9.0,770.0,622.0,8.0,637.0,359.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally35_ball13_Clear.mp4
36,6.0,00:21:17,38320.0,19,17,A,2,長球,,,1.0,9.0,526.0,319.0,1.0,8.0,733.0,599.0,,,,,9.0,568.0,321.0,8.0,634.0,540.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally36_ball6_Clear.mp4
36,7.0,00:21:18,38348.0,19,17,B,2,長球,,,1.0,8.0,733.0,599.0,1.0,9.0,557.0,322.0,,,,,8.0,725.0,609.0,8.0,617.0,339.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally36_ball7_Clear.mp4
36,8.0,00:21:19,38382.0,19,17,A,2,長球,,,1.0,9.0,557.0,322.0,1.0,8.0,785.0,598.0,,,,,9.0,590.0,316.0,8.0,656.0,566.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally36_ball8_Clear.mp4
36,9.0,00:21:20,38414.0,19,17,B,2,長球,,,1.0,8.0,785.0,598.0,1.0,5.0,503.0,331.0,,,,,8.0,793.0,607.0,8.0,633.0,344.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally36_ball9_Clear.mp4
37,2.0,00:21:42,39069.0,20,17,A,2,長球,,,1.0,14.0,,,1.0,5.0,879.0,607.0,,,,,9.0,716.0,313.0,8.0,674.0,559.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally37_ball2_Clear.mp4
37,15.0,00:21:53,39396.0,20,17,B,2,長球,1.0,,1.0,8.0,691.0,598.0,1.0,4.0,814.0,319.0,,,,,8.0,727.0,590.0,8.0,669.0,368.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally37_ball15_Clear.mp4
37,16.0,00:21:54,39434.0,20,17,A,2,長球,1.0,,1.0,4.0,814.0,319.0,1.0,8.0,597.0,594.0,,,,,8.0,743.0,332.0,8.0,700.0,571.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally37_ball16_Clear.mp4
37,20.0,00:21:58,39557.0,20,17,A,2,長球,,,1.0,9.0,528.0,320.0,1.0,6.0,447.0,556.0,,,,,9.0,556.0,318.0,8.0,601.0,544.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally37_ball20_Clear.mp4
37,21.0,00:21:59,39584.0,20,17,B,2,長球,1.0,,1.0,6.0,447.0,556.0,1.0,9.0,684.0,321.0,,,,,8.0,545.0,575.0,8.0,585.0,331.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally37_ball21_Clear.mp4
39,2.0,00:22:46,40997.0,20,19,A,2,長球,,,1.0,14.0,,,1.0,6.0,387.0,577.0,,,,,9.0,602.0,316.0,8.0,634.0,555.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Clear,40_set1_rally39_ball2_Clear.mp4
39,7.0,00:22:52,41161.0,20,19,B,2,殺球,,,1.0,9.0,597.0,630.0,2.0,8.0,647.0,373.0,,,,,9.0,557.0,633.0,8.0,606.0,372.0,0,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,HSBC BWF WORLD TOUR FINALS 2020,2021,Evgeniya KOSETSKAYA,Michelle LI,Smash,40_set1_rally39_ball7_Smash.mp4
